Poster_Link,Series_Title,Genre,IMDB_Rating,Meta_score,No_of_Votes,Gross,mood,time_of_day,weather,temperature,total_length
"https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Joyeux Noël,"Drama, History, Music",7.7,70.0,28003,"1,054,361",sad,afternoon,cloudy,36,116
"https://m.media-amazon.com/images/M/MV5BNTEzOTYwMTcxN15BMl5BanBnXkFtZTcwNTgyNjI1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Control,"Biography, Drama, Music",7.7,78.0,61609,"871,577",sad,afternoon,stormy,35,122
"https://m.media-amazon.com/images/M/MV5BMTAxNDYxMjg0MjNeQTJeQWpwZ15BbWU3MDcyNTk2OTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Tangled,"Animation, Adventure, Comedy",7.7,71.0,405922,"200,821,936",happy,afternoon,stormy,28,100
"https://m.media-amazon.com/images/M/MV5BODFlNTI0ZWQtOTcxNC00OTc0LTkwZDUtMmNkM2I1ZWFlYzZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY98_CR2,0,67,98_AL_.jpg",Zwartboek,"Drama, Thriller, War",7.7,71.0,72643,"4,398,392",sad,night,cloudy,26,145
"https://m.media-amazon.com/images/M/MV5BMTY5NTAzNTc1NF5BMl5BanBnXkFtZTYwNDY4MDc3._V1_UX67_CR0,0,67,98_AL_.jpg",Brokeback Mountain,"Drama, Romance",7.7,87.0,323103,"83,043,761",sad,evening,cloudy,33,134
"https://m.media-amazon.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",3:10 to Yuma,"Action, Crime, Drama",7.7,76.0,288797,"53,606,916",sad,afternoon,rainy,30,122
"https://m.media-amazon.com/images/M/MV5BOTk1OTA1MjIyNV5BMl5BanBnXkFtZTcwODQxMTkyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Crash,"Crime, Drama, Thriller",7.7,66.0,419483,"54,580,300",sad,morning,stormy,37,112
"https://m.media-amazon.com/images/M/MV5BMjZiOTNlMzYtZWYwZS00YWJjLTk5NDgtODkwNjRhMDI0MjhjXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY98_CR1,0,67,98_AL_.jpg",Kung fu,"Action, Comedy, Fantasy",7.7,78.0,127250,"17,108,591",happy,morning,sunny,28,99
"https://m.media-amazon.com/images/M/MV5BYTIyMDFmMmItMWQzYy00MjBiLTg2M2UtM2JiNDRhOWE4NjBhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Bourne Supremacy,"Action, Mystery, Thriller",7.7,73.0,434841,"176,241,941",excited,afternoon,stormy,24,108
"https://m.media-amazon.com/images/M/MV5BNjk1NzBlY2YtNjJmNi00YTVmLWI2OTgtNDUxNDE5NjUzZmE0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Machinist,"Drama, Thriller",7.7,61.0,358432,"1,082,715",sad,night,sunny,24,101
"https://m.media-amazon.com/images/M/MV5BMTQxNDQwNjQzOV5BMl5BanBnXkFtZTcwNTQxNDYyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Ray,"Biography, Drama, Music",7.7,73.0,138356,"75,331,600",sad,morning,stormy,19,152
"https://m.media-amazon.com/images/M/MV5BMTI2NDI5ODk4N15BMl5BanBnXkFtZTYwMTI3NTE3._V1_UX67_CR0,0,67,98_AL_.jpg",Lost in Translation,"Comedy, Drama",7.7,89.0,415074,"44,585,453",happy,evening,rainy,26,102
"https://m.media-amazon.com/images/M/MV5BMTI1NDMyMjExOF5BMl5BanBnXkFtZTcwOTc4MjQzMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Harry Potter and the Goblet of Fire,"Adventure, Family, Fantasy",7.7,81.0,548619,"290,013,036",excited,evening,cloudy,18,157
"https://m.media-amazon.com/images/M/MV5BODFlMmEwMDgtYjhmZi00ZTE5LTk2NWQtMWE1Y2M0NjkzOGYxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Man on Fire,"Action, Crime, Drama",7.7,47.0,329592,"77,911,774",sad,morning,sunny,36,146
"https://m.media-amazon.com/images/M/MV5BMzQxNjM5NzkxNV5BMl5BanBnXkFtZTcwMzg5NDMwMg@@._V1_UX67_CR0,0,67,98_AL_.jpg",Coraline,"Animation, Drama, Family",7.7,80.0,197761,"75,286,229",sad,night,rainy,22,100
"https://m.media-amazon.com/images/M/MV5BMzkyNzQ1Mzc0NV5BMl5BanBnXkFtZTcwODg3MzUzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Last Samurai,"Action, Drama",7.7,55.0,400049,"111,110,575",sad,night,stormy,17,154
"https://m.media-amazon.com/images/M/MV5BMTI2NzU1NTc1NF5BMl5BanBnXkFtZTcwOTQ1MjAwMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Magdalene Sisters,Drama,7.7,83.0,25938,"4,890,878",sad,afternoon,rainy,40,114
"https://m.media-amazon.com/images/M/MV5BMTI0MTg4NzI3M15BMl5BanBnXkFtZTcwOTE0MTUyMQ@@._V1_UY98_CR0,0,67,98_AL_.jpg",Good Bye Lenin!,"Comedy, Drama, Romance",7.7,68.0,137981,"4,064,200",happy,evening,cloudy,22,121
"https://m.media-amazon.com/images/M/MV5BOGY1YmUzN2MtNDQ3NC00Nzc4LWI5M2EtYzUwMGQ4NWM4NjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR0,0,67,98_AL_.jpg",In America,Drama,7.7,76.0,40403,"15,539,266",sad,morning,stormy,30,105
"https://m.media-amazon.com/images/M/MV5BYzEyNzc0NjctZjJiZC00MWI1LWJlOTMtYWZkZDAzNzQ0ZDNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",I Am Sam,Drama,7.7,28.0,142863,"40,311,852",sad,morning,stormy,36,132
"https://m.media-amazon.com/images/M/MV5BZjIwZWU0ZDItNzBlNS00MDIwLWFlZjctZTJjODdjZWYxNzczL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Adaptation.,"Comedy, Drama",7.7,83.0,178565,"22,245,861",happy,afternoon,stormy,25,115
"https://m.media-amazon.com/images/M/MV5BYWMwMzQxZjQtODM1YS00YmFiLTk1YjQtNzNiYWY1MDE4NTdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Black Hawk Down,"Drama, History, War",7.7,74.0,364254,"108,638,745",sad,night,sunny,33,144
"https://m.media-amazon.com/images/M/MV5BNjcxMmQ0MmItYTkzYy00MmUyLTlhOTQtMmJmNjE3MDMwYjdlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Road to Perdition,"Crime, Drama, Thriller",7.7,72.0,246840,"104,454,762",sad,morning,sunny,28,117
"https://m.media-amazon.com/images/M/MV5BNThiMDc1YjUtYmE3Zi00MTM1LTkzM2MtNjdlNzQ4ZDlmYjRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR1,0,67,98_AL_.jpg",Das Experiment,"Drama, Thriller",7.7,60.0,90842,"141,072",sad,night,sunny,33,120
"https://m.media-amazon.com/images/M/MV5BNGY3NWYwNzctNWU5Yi00ZjljLTgyNDgtZjNhZjRlNjc0ZTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Billy Elliot,"Drama, Music",7.7,74.0,126770,"21,995,263",sad,afternoon,sunny,20,110
"https://m.media-amazon.com/images/M/MV5BZGY5NWUyNDUtZWJhZi00ZjMxLWFmMjMtYmJhZjVkZGZhNWQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Hedwig and the Angry Inch,"Comedy, Drama, Music",7.7,85.0,31957,"3,029,081",happy,evening,rainy,32,95
"https://m.media-amazon.com/images/M/MV5BYzVmYzVkMmUtOGRhMi00MTNmLThlMmUtZTljYjlkMjNkMjJkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Ocean's Eleven,"Crime, Thriller",7.7,74.0,516372,"183,417,150",angry,morning,sunny,22,116
"https://m.media-amazon.com/images/M/MV5BNTIyNThlMjMtMzUyMi00YmEyLTljMmYtMWRhN2Q3ZTllZjA4XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg",Vampire Hunter D: Bloodlust,"Animation, Action, Fantasy",7.7,62.0,29210,"151,086",excited,morning,rainy,16,103
"https://m.media-amazon.com/images/M/MV5BMjZkOTdmMWItOTkyNy00MDdjLTlhNTQtYzU3MzdhZjA0ZDEyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","O Brother, Where Art Thou?","Adventure, Comedy, Crime",7.7,69.0,286742,"45,512,588",happy,morning,stormy,20,107
"https://m.media-amazon.com/images/M/MV5BZDYwYzlhOTAtNDAwMC00ZTBhLWI4M2QtMTA1NmJhYTdiNTkxXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",Interstate 60: Episodes of the Road,"Adventure, Comedy, Drama",7.7,,29999,,happy,afternoon,sunny,32,116
"https://m.media-amazon.com/images/M/MV5BOGE0ZWI0YzAtY2NkZi00YjkyLWIzYWEtNTJmMzJjODllNjdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","South Park: Bigger, Longer & Uncut","Animation, Comedy, Fantasy",7.7,73.0,192112,"52,037,603",happy,night,rainy,29,81
"https://m.media-amazon.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Office Space,Comedy,7.7,68.0,241575,"10,824,921",happy,morning,sunny,27,89
"https://m.media-amazon.com/images/M/MV5BM2FlNzE0ZmUtMmVkZS00MWQ3LWE4OWQtYjQwZjdhNzRmNWE2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Happiness,"Comedy, Drama",7.7,81.0,66408,"2,807,390",happy,evening,stormy,24,134
"https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Training Day,"Crime, Drama, Thriller",7.7,69.0,390247,"76,631,907",sad,evening,stormy,33,122
"https://m.media-amazon.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Rushmore,"Comedy, Drama, Romance",7.7,86.0,169229,"17,105,219",happy,morning,rainy,24,93
"https://m.media-amazon.com/images/M/MV5BYjA2MTA1MjUtYmUyNy00NGZiLTk2NTAtMDk3N2M3YmMwOTc1XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UY98_CR0,0,67,98_AL_.jpg",Abre los ojos,"Drama, Mystery, Sci-Fi",7.7,,64082,"368,234",sad,morning,stormy,25,119
"https://m.media-amazon.com/images/M/MV5BYmUxY2MyOTQtYjRlMi00ZWEwLTkzODctZDMxNDcyNTFhYjNjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY98_CR1,0,67,98_AL_.jpg",Being John Malkovich,"Comedy, Drama, Fantasy",7.7,90.0,312542,"22,858,926",happy,evening,cloudy,24,113
"https://m.media-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",As Good as It Gets,"Comedy, Drama, Romance",7.7,67.0,275755,"148,478,011",happy,evening,rainy,18,139
"https://m.media-amazon.com/images/M/MV5BZWFjYmZmZGQtYzg4YS00ZGE5LTgwYzAtZmQwZjQ2NDliMGVmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY98_CR0,0,67,98_AL_.jpg",The Fifth Element,"Action, Adventure, Sci-Fi",7.7,52.0,434125,"63,540,020",excited,morning,cloudy,35,126
"https://m.media-amazon.com/images/M/MV5BZjFkOWM5NDUtODYwOS00ZDg0LWFkZGUtYzBkYzNjZjU3ODE3XkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_UX67_CR0,0,67,98_AL_.jpg",Le dîner de cons,Comedy,7.7,73.0,37424,"4,065,116",happy,night,sunny,24,80
"https://m.media-amazon.com/images/M/MV5BYzMzMDZkYWEtODIzNS00YjI3LTkxNTktOWEyZGM3ZWI2MWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Donnie Brasco,"Biography, Crime, Drama",7.7,76.0,279318,"41,909,762",sad,night,stormy,24,127
"https://m.media-amazon.com/images/M/MV5BMTQzMzcxMzUyMl5BMl5BanBnXkFtZTgwNDI1MjgxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Shine,"Biography, Drama, Music",7.7,87.0,51350,"35,811,509",sad,morning,rainy,18,105
"https://m.media-amazon.com/images/M/MV5BZTM2NWI2OGYtYWNhMi00ZTlmLTg2ZTAtMmI5NWRjODA5YTE1XkEyXkFqcGdeQXVyODE2OTYwNTg@._V1_UX67_CR0,0,67,98_AL_.jpg",Primal Fear,"Crime, Drama, Mystery",7.7,47.0,189716,"56,116,183",sad,evening,sunny,16,129
"https://m.media-amazon.com/images/M/MV5BM2U5OWM5NWQtZDYwZS00NmI3LTk4NDktNzcwZjYzNmEzYWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY98_CR0,0,67,98_AL_.jpg",Hamlet,Drama,7.7,,35991,"4,414,535",sad,morning,sunny,31,242
"https://m.media-amazon.com/images/M/MV5BZDQzMGE5ODYtZDdiNC00MzZjLTg2NjAtZTk0ODlkYmY4MTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",A Little Princess,"Drama, Family, Fantasy",7.7,83.0,32236,"10,019,307",sad,morning,sunny,21,97
"https://m.media-amazon.com/images/M/MV5BZjM4NWRhYTQtYTJlNC00ZmMyLWEzNTAtZDA2MjJjYTQ5ZTVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Do lok tin si,"Comedy, Crime, Drama",7.7,71.0,26429,,happy,evening,cloudy,36,99
"https://m.media-amazon.com/images/M/MV5BZmVhNWIzOTMtYmVlZC00ZDVmLWIyODEtODEzOTAxYjAwMzVlXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY98_CR1,0,67,98_AL_.jpg",Il postino,"Biography, Comedy, Drama",7.7,81.0,33600,"21,848,932",happy,evening,stormy,24,108
"https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Clerks,Comedy,7.7,70.0,211450,"3,151,130",happy,evening,sunny,19,92
"https://m.media-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",Short Cuts,"Comedy, Drama",7.7,79.0,42275,"6,110,979",happy,afternoon,sunny,15,188
"https://m.media-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Philadelphia,Drama,7.7,66.0,224169,"77,324,422",sad,morning,cloudy,30,125
"https://m.media-amazon.com/images/M/MV5BN2Y0NWRkNWItZWEwNi00MDNlLWJmZDYtNTkwYzI5Nzg4MjVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Muppet Christmas Carol,"Comedy, Drama, Family",7.7,64.0,50298,"27,281,507",happy,morning,stormy,31,85
"https://m.media-amazon.com/images/M/MV5BZDkzOTFmMTUtMmI2OS00MDE4LTg5YTUtODMwNDMzNmI5OGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR3,0,67,98_AL_.jpg",Malcolm X,"Biography, Drama, History",7.7,73.0,85819,"48,169,908",sad,night,cloudy,19,202
"https://m.media-amazon.com/images/M/MV5BZDNiYmRkNDYtOWU1NC00NmMxLWFkNmUtMGI5NTJjOTJmYTM5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",The Last of the Mohicans,"Action, Adventure, Drama",7.7,76.0,150409,"75,505,856",sad,evening,rainy,35,112
"https://m.media-amazon.com/images/M/MV5BZjVkYmFkZWQtZmNjYy00NmFhLTliMWYtNThlOTUxNjg5ODdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR4,0,67,98_AL_.jpg",Kurenai no buta,"Animation, Adventure, Comedy",7.7,83.0,77798,,happy,evening,stormy,16,94
"https://m.media-amazon.com/images/M/MV5BNTYzN2MxODMtMDBhOC00Y2M0LTgzMTItMzQ4NDIyYWIwMDEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",Glengarry Glen Ross,"Crime, Drama, Mystery",7.7,82.0,95826,"10,725,228",sad,morning,rainy,27,100
"https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",A Few Good Men,"Drama, Thriller",7.7,62.0,235388,"141,340,178",sad,morning,rainy,37,138
"https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Fried Green Tomatoes,Drama,7.7,64.0,66941,"82,418,501",sad,evening,cloudy,26,130
"https://m.media-amazon.com/images/M/MV5BMTgxMDMxMTctNDY0Zi00ZmNlLWFlYmQtODA2YjY4MDk4MjU1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",Barton Fink,"Comedy, Drama, Thriller",7.7,69.0,113240,"6,153,939",happy,night,rainy,19,116
"https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Miller's Crossing,"Crime, Drama, Thriller",7.7,66.0,125822,"5,080,409",sad,morning,rainy,38,115
"https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg",Who Framed Roger Rabbit,"Animation, Adventure, Comedy",7.7,83.0,182009,"156,452,370",happy,morning,sunny,30,104
"https://m.media-amazon.com/images/M/MV5BNDcwMTYzMjctN2M2Yy00ZDcxLWJhNTEtMGNhYzEwYzc2NDE4XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UY98_CR0,0,67,98_AL_.jpg",Spoorloos,"Mystery, Thriller",7.7,,33982,,angry,night,cloudy,17,107
"https://m.media-amazon.com/images/M/MV5BYjE3ODY5OWEtZmE0Mi00MjUxLTg5MmUtZmFkMzM1N2VjMmU5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",Withnail & I,"Comedy, Drama",7.7,84.0,40396,"1,544,889",happy,morning,sunny,35,107
"https://m.media-amazon.com/images/M/MV5BZTk0NDU4YmItOTk0ZS00ODc2LTkwNGItNWI5MDJkNTJiYWMxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",The Last Emperor,"Biography, Drama, History",7.7,76.0,94326,"43,984,230",sad,night,sunny,34,163
"https://m.media-amazon.com/images/M/MV5BMmQwNzczZDItNmI0OS00MjRmLTliYWItZWIyMjk1MTU4ZTQ4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Empire of the Sun,"Action, Drama, History",7.7,62.0,115677,"22,238,696",sad,evening,rainy,24,153
"https://m.media-amazon.com/images/M/MV5BZjEyZTdhNDMtMWFkMS00ZmRjLWEyNmEtZDU3MWFkNDEzMDYwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Der Name der Rose,"Crime, Drama, Mystery",7.7,54.0,102031,"7,153,487",sad,morning,stormy,25,130
"https://m.media-amazon.com/images/M/MV5BMzExOTczNTgtN2Q1Yy00MmI1LWE0NjgtNmIwMzdmZGNlODU1XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX67_CR0,0,67,98_AL_.jpg",Blue Velvet,"Drama, Mystery, Thriller",7.7,76.0,181285,"8,551,228",sad,evening,stormy,23,120
"https://m.media-amazon.com/images/M/MV5BY2E1YWRlNzAtYzAwYy00MDg5LTlmYTUtYjdlZDI0NzFkNjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Purple Rose of Cairo,"Comedy, Fantasy, Romance",7.7,75.0,47102,"10,631,333",happy,afternoon,rainy,31,82
"https://m.media-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",After Hours,"Comedy, Crime, Drama",7.7,90.0,59635,"10,600,000",happy,evening,rainy,39,97
"https://m.media-amazon.com/images/M/MV5BMGUwMjM0MTEtOGY2NS00MjJmLWEyMDAtYmNkMWJjOWJlNGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Zelig,Comedy,7.7,,39881,"11,798,616",happy,afternoon,sunny,22,79
"https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Verdict,Drama,7.7,77.0,36096,"54,000,000",sad,evening,cloudy,21,129
"https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Star Trek II: The Wrath of Khan,"Action, Adventure, Sci-Fi",7.7,67.0,112704,"78,912,963",excited,afternoon,stormy,26,113
"https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",First Blood,"Action, Adventure",7.7,61.0,226541,"47,212,904",excited,evening,stormy,21,93
"https://m.media-amazon.com/images/M/MV5BNWU3MDFkYWQtMWQ5YS00YTcwLThmNDItODY4OWE2ZTdhZmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Ordinary People,Drama,7.7,86.0,47099,"54,800,000",sad,afternoon,stormy,36,124
"https://m.media-amazon.com/images/M/MV5BZjA3YjdhMWEtYjc2Ni00YzVlLWI0MTUtMGZmNTJjNmU0Yzk2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Airplane!,Comedy,7.7,78.0,214882,"83,400,000",happy,evening,sunny,18,88
"https://m.media-amazon.com/images/M/MV5BYzYyNjg3OTctNzA2ZS00NjkzLWE4MmYtZDAzZWQ0NzkyMTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Rupan sansei: Kariosutoro no shiro,"Animation, Adventure, Family",7.7,71.0,27014,,excited,night,rainy,29,100
"https://m.media-amazon.com/images/M/MV5BNzk1OGU2NmMtNTdhZC00NjdlLWE5YTMtZTQ0MGExZTQzOGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Halloween,"Horror, Thriller",7.7,87.0,233106,"47,000,000",angry,night,stormy,33,91
"https://m.media-amazon.com/images/M/MV5BYmVhMDQ1YWUtYjgxOS00NzYyLWI0ZGItNTg3ZjM0MmQ4NmIwXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_UY98_CR3,0,67,98_AL_.jpg",Le locataire,"Drama, Thriller",7.7,71.0,39889,"1,924,733",sad,morning,stormy,34,126
"https://m.media-amazon.com/images/M/MV5BMTYxMDk1NTA5NF5BMl5BanBnXkFtZTcwNDkzNzA2NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Love and Death,"Comedy, War",7.7,89.0,36037,,happy,morning,cloudy,26,85
"https://m.media-amazon.com/images/M/MV5BMjE1NDY0NDk3Ml5BMl5BanBnXkFtZTcwMTAzMTM3NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Taking of Pelham One Two Three,"Action, Crime, Thriller",7.7,68.0,26729,,excited,afternoon,stormy,17,104
"https://m.media-amazon.com/images/M/MV5BZGZmMWE1MDYtNzAyNC00MDMzLTgzZjQtNTQ5NjYzN2E4MzkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Blazing Saddles,"Comedy, Western",7.7,73.0,125993,"119,500,000",happy,afternoon,sunny,21,93
"https://m.media-amazon.com/images/M/MV5BYTU4ZTI0NzAtYzMwNi00YmMxLThmZWItNTY5NzgyMDAwYWVhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Serpico,"Biography, Crime, Drama",7.7,87.0,109941,"29,800,000",sad,night,cloudy,30,130
"https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Enter the Dragon,"Action, Crime, Drama",7.7,83.0,96561,"25,000,000",sad,afternoon,stormy,40,102
"https://m.media-amazon.com/images/M/MV5BZjBhYzU3NWItOWZjMy00NjI5LWFmYmItZmIyOWFlMDIxMWNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Deliverance,"Adventure, Drama, Thriller",7.7,80.0,98740,"7,056,013",sad,afternoon,rainy,18,109
